timestamp,actual_price,forecast_price,charge_power_mw,discharge_power_mw,net_power_mw,cumulative_revenue_usd,soc,soc_fraction
2025-06-12 18:00:00+00:00,24.56,24.32,50.0,0.0,0.0,-550725.3,0.95,0.95
2025-06-12 19:00:00+00:00,39.41,43.19,0.0,45.0,0.0,-548951.85,0.95,0.95
2025-06-12 20:00:00+00:00,44.73,46.03,0.0,45.0,38.0,-546939.0,0.95,0.95
2025-06-12 21:00:00+00:00,41.09,42.08,0.0,45.0,0.0,-545089.95,0.95,0.95
2025-06-12 22:00:00+00:00,38.39,35.71,0.0,0.0,0.0,-545089.95,0.95,0.95
2025-06-12 23:00:00+00:00,40.89,42.11,0.0,45.0,50.0,-543249.9,0.95,0.95
2025-06-13 00:00:00+00:00,40.89,39.31,0.0,0.0,0.0,-543249.9,0.95,0.95
2025-06-13 01:00:00+00:00,33.84,32.74,0.0,0.0,0.0,-543249.9,0.95,0.95
2025-06-13 02:00:00+00:00,29.62,28.08,0.0,0.0,0.0,-543249.9,0.95,0.95
2025-06-13 03:00:00+00:00,30.55,28.38,0.0,0.0,0.0,-543249.9,0.95,0.95
2025-06-13 04:00:00+00:00,28.15,33.96,0.0,0.0,0.0,-543249.9,0.95,0.95
2025-06-13 05:00:00+00:00,4.96,8.79,50.0,0.0,0.0,-543497.9,0.95,0.95
2025-06-13 06:00:00+00:00,27.08,32.38,0.0,0.0,0.0,-543497.9,0.95,0.95
2025-06-13 07:00:00+00:00,23.56,21.0,50.0,0.0,0.0,-544675.9,0.95,0.95
2025-06-13 08:00:00+00:00,28.01,28.69,0.0,0.0,0.0,-544675.9,0.95,0.95
2025-06-13 09:00:00+00:00,24.27,21.54,50.0,0.0,-42.11,-545889.4,0.95,0.95
2025-06-13 10:00:00+00:00,23.84,22.6,50.0,0.0,0.0,-547081.4,0.95,0.95
2025-06-13 11:00:00+00:00,22.27,20.47,50.0,0.0,0.0,-548194.9,0.95,0.95
2025-06-13 12:00:00+00:00,27.71,31.31,0.0,0.0,0.0,-548194.9,0.95,0.95
2025-06-13 13:00:00+00:00,29.94,29.45,0.0,0.0,0.0,-548194.9,0.95,0.95
2025-06-13 14:00:00+00:00,35.77,38.94,0.0,0.0,0.0,-548194.9,0.95,0.95
2025-06-13 15:00:00+00:00,37.11,39.12,0.0,0.0,0.0,-548194.9,0.95,0.95
2025-06-13 16:00:00+00:00,35.42,41.68,0.0,0.0,0.0,-548194.9,0.95,0.95
2025-06-13 17:00:00+00:00,40.87,37.67,0.0,0.0,0.0,-548194.9,0.95,0.95
2025-06-13 18:00:00+00:00,43.71,47.36,0.0,45.0,0.0,-546227.95,0.95,0.95
2025-06-13 19:00:00+00:00,46.85,50.22,0.0,45.0,0.0,-544119.7,0.95,0.95
2025-06-13 20:00:00+00:00,45.59,43.66,0.0,45.0,0.0,-542068.15,0.95,0.95
2025-06-13 21:00:00+00:00,44.93,47.95,0.0,45.0,38.0,-540046.3,0.95,0.95
2025-06-13 22:00:00+00:00,42.18,43.52,0.0,45.0,0.0,-538148.2,0.95,0.95
2025-06-13 23:00:00+00:00,41.41,41.34,0.0,0.0,50.0,-538148.2,0.95,0.95
2025-06-14 00:00:00+00:00,37.59,36.03,0.0,0.0,0.0,-538148.2,0.95,0.95
2025-06-14 01:00:00+00:00,28.72,27.42,50.0,0.0,0.0,-539584.2,0.95,0.95
2025-06-14 02:00:00+00:00,28.59,34.21,0.0,0.0,0.0,-539584.2,0.95,0.95
2025-06-14 03:00:00+00:00,24.95,25.45,50.0,0.0,0.0,-540831.7,0.95,0.95
2025-06-14 04:00:00+00:00,25.42,27.88,0.0,0.0,0.0,-540831.7,0.95,0.95
2025-06-14 05:00:00+00:00,25.47,23.99,50.0,0.0,0.0,-542105.2,0.95,0.95
2025-06-14 06:00:00+00:00,19.32,17.87,50.0,0.0,0.0,-543071.2,0.95,0.95
2025-06-14 07:00:00+00:00,13.83,17.03,50.0,0.0,0.0,-543762.7,0.95,0.95
2025-06-14 08:00:00+00:00,18.44,15.57,50.0,0.0,0.0,-544684.7,0.95,0.95
2025-06-14 09:00:00+00:00,22.09,21.55,50.0,0.0,0.0,-545789.2,0.95,0.95
2025-06-14 10:00:00+00:00,22.15,22.74,50.0,0.0,-42.11,-546896.7,0.95,0.95
2025-06-14 11:00:00+00:00,23.47,24.25,50.0,0.0,0.0,-548070.2,0.95,0.95
2025-06-14 12:00:00+00:00,23.77,23.82,50.0,0.0,0.0,-549258.7,0.95,0.95
2025-06-14 13:00:00+00:00,23.68,25.17,50.0,0.0,0.0,-550442.7,0.95,0.95
2025-06-14 14:00:00+00:00,30.76,32.99,0.0,0.0,0.0,-550442.7,0.95,0.95
2025-06-14 15:00:00+00:00,29.97,32.31,0.0,0.0,0.0,-550442.7,0.95,0.95
2025-06-14 16:00:00+00:00,39.93,37.97,0.0,0.0,0.0,-550442.7,0.95,0.95
2025-06-14 17:00:00+00:00,37.97,37.76,0.0,0.0,0.0,-550442.7,0.95,0.95
2025-06-14 18:00:00+00:00,36.68,40.17,0.0,0.0,-0.0,-550442.7,0.95,0.95
2025-06-14 19:00:00+00:00,37.6,40.34,0.0,0.0,0.0,-550442.7,0.95,0.95
2025-06-14 20:00:00+00:00,39.24,36.31,0.0,0.0,0.0,-550442.7,0.95,0.95
2025-06-14 21:00:00+00:00,38.53,39.91,0.0,0.0,38.0,-550442.7,0.95,0.95
2025-06-14 22:00:00+00:00,155.76,151.31,0.0,45.0,0.0,-543433.5,0.95,0.95
2025-06-14 23:00:00+00:00,37.0,37.62,0.0,0.0,50.0,-543433.5,0.95,0.95
2025-06-15 00:00:00+00:00,139.22,144.46,0.0,45.0,38.0,-537168.6,0.95,0.95
2025-06-15 01:00:00+00:00,36.88,35.01,0.0,0.0,0.0,-537168.6,0.95,0.95
2025-06-15 02:00:00+00:00,29.69,28.1,0.0,0.0,0.0,-537168.6,0.95,0.95
2025-06-15 03:00:00+00:00,28.9,31.31,0.0,0.0,0.0,-537168.6,0.95,0.95
2025-06-15 04:00:00+00:00,23.05,19.69,50.0,0.0,0.0,-538321.1,0.95,0.95
2025-06-15 05:00:00+00:00,23.4,22.32,50.0,0.0,-34.21,-539491.1,0.95,0.95
2025-06-15 06:00:00+00:00,21.69,23.68,50.0,0.0,0.0,-540575.6,0.95,0.95
2025-06-15 07:00:00+00:00,15.18,14.09,50.0,0.0,-50.0,-541334.6,0.95,0.95
2025-06-15 08:00:00+00:00,24.61,24.52,50.0,0.0,0.0,-542565.1,0.95,0.95
2025-06-15 09:00:00+00:00,23.14,25.5,50.0,0.0,0.0,-543722.1,0.95,0.95
2025-06-15 10:00:00+00:00,19.91,21.46,50.0,0.0,0.0,-544717.6,0.95,0.95
2025-06-15 11:00:00+00:00,19.74,20.91,50.0,0.0,0.0,-545704.6,0.95,0.95
2025-06-15 12:00:00+00:00,25.44,25.09,50.0,0.0,0.0,-546976.6,0.95,0.95
2025-06-15 13:00:00+00:00,27.2,28.63,0.0,0.0,0.0,-546976.6,0.95,0.95
2025-06-15 14:00:00+00:00,103.73,103.92,0.0,45.0,0.0,-542308.75,0.95,0.95
2025-06-15 15:00:00+00:00,32.64,34.28,0.0,0.0,0.0,-542308.75,0.95,0.95
2025-06-15 16:00:00+00:00,35.83,35.09,0.0,0.0,0.0,-542308.75,0.95,0.95
2025-06-15 17:00:00+00:00,40.26,40.3,0.0,0.0,0.0,-542308.75,0.95,0.95
2025-06-15 18:00:00+00:00,39.65,37.68,0.0,0.0,0.0,-542308.75,0.95,0.95
2025-06-15 19:00:00+00:00,36.6,37.01,0.0,0.0,0.0,-542308.75,0.95,0.95
2025-06-15 20:00:00+00:00,42.97,41.44,0.0,0.0,38.0,-542308.75,0.95,0.95
2025-06-15 21:00:00+00:00,43.33,41.04,0.0,0.0,0.0,-542308.75,0.95,0.95
2025-06-15 22:00:00+00:00,46.11,47.26,0.0,45.0,0.0,-540233.8,0.95,0.95
2025-06-15 23:00:00+00:00,33.83,34.86,0.0,0.0,50.0,-540233.8,0.95,0.95
2025-06-16 00:00:00+00:00,39.28,41.74,0.0,0.0,0.0,-540233.8,0.95,0.95
2025-06-16 01:00:00+00:00,31.05,30.47,0.0,0.0,0.0,-540233.8,0.95,0.95
2025-06-16 02:00:00+00:00,35.05,36.57,0.0,0.0,0.0,-540233.8,0.95,0.95
2025-06-16 03:00:00+00:00,29.71,31.59,0.0,0.0,0.0,-540233.8,0.95,0.95
2025-06-16 04:00:00+00:00,33.48,35.09,0.0,0.0,0.0,-540233.8,0.95,0.95
2025-06-16 05:00:00+00:00,24.66,23.1,50.0,0.0,0.0,-541466.8,0.95,0.95
2025-06-16 06:00:00+00:00,20.79,21.66,50.0,0.0,0.0,-542506.3,0.95,0.95
2025-06-16 07:00:00+00:00,22.83,24.24,50.0,0.0,0.0,-543647.8,0.95,0.95
2025-06-16 08:00:00+00:00,18.73,19.25,50.0,0.0,-42.11,-544584.3,0.95,0.95
2025-06-16 09:00:00+00:00,25.89,21.17,50.0,0.0,0.0,-545878.8,0.95,0.95
2025-06-16 10:00:00+00:00,19.85,20.75,50.0,0.0,0.0,-546871.3,0.95,0.95
2025-06-16 11:00:00+00:00,26.67,32.7,0.0,0.0,0.0,-546871.3,0.95,0.95
2025-06-16 12:00:00+00:00,23.47,23.07,50.0,0.0,0.0,-548044.8,0.95,0.95
2025-06-16 13:00:00+00:00,30.28,28.96,0.0,0.0,0.0,-548044.8,0.95,0.95
2025-06-16 14:00:00+00:00,37.78,39.21,0.0,0.0,0.0,-548044.8,0.95,0.95
2025-06-16 15:00:00+00:00,37.16,38.44,0.0,0.0,0.0,-548044.8,0.95,0.95
2025-06-16 16:00:00+00:00,36.51,39.99,0.0,0.0,0.0,-548044.8,0.95,0.95
2025-06-16 17:00:00+00:00,40.66,38.02,0.0,0.0,0.0,-548044.8,0.95,0.95
2025-06-16 18:00:00+00:00,42.37,44.7,0.0,45.0,0.0,-546138.15,0.95,0.95
2025-06-16 19:00:00+00:00,44.51,46.49,0.0,45.0,0.0,-544135.2,0.95,0.95
2025-06-16 20:00:00+00:00,40.25,40.39,0.0,0.0,0.0,-544135.2,0.95,0.95
2025-06-16 21:00:00+00:00,44.81,46.16,0.0,45.0,38.0,-542118.75,0.95,0.95
2025-06-16 22:00:00+00:00,35.57,38.64,0.0,0.0,0.0,-542118.75,0.95,0.95
2025-06-16 23:00:00+00:00,39.16,41.84,0.0,45.0,50.0,-540356.55,0.95,0.95
2025-06-17 00:00:00+00:00,71.59,69.23,0.0,45.0,38.0,-537135.0,0.95,0.95
2025-06-17 01:00:00+00:00,37.94,40.49,0.0,0.0,0.0,-537135.0,0.95,0.95
2025-06-17 02:00:00+00:00,33.83,34.17,0.0,0.0,0.0,-537135.0,0.95,0.95
2025-06-17 03:00:00+00:00,27.67,28.35,0.0,0.0,0.0,-537135.0,0.95,0.95
2025-06-17 04:00:00+00:00,26.31,26.99,50.0,0.0,0.0,-538450.5,0.95,0.95
2025-06-17 05:00:00+00:00,27.2,27.32,50.0,0.0,0.0,-539810.5,0.95,0.95
2025-06-17 06:00:00+00:00,24.91,28.39,0.0,0.0,0.0,-539810.5,0.95,0.95
2025-06-17 07:00:00+00:00,22.66,22.95,50.0,0.0,-50.0,-540943.5,0.95,0.95
2025-06-17 08:00:00+00:00,22.57,20.27,50.0,0.0,0.0,-542072.0,0.95,0.95
2025-06-17 09:00:00+00:00,25.85,25.37,50.0,0.0,0.0,-543364.5,0.95,0.95
2025-06-17 10:00:00+00:00,23.81,24.76,50.0,0.0,-34.21,-544555.0,0.95,0.95
2025-06-17 11:00:00+00:00,26.48,30.05,0.0,0.0,0.0,-544555.0,0.95,0.95
2025-06-17 12:00:00+00:00,34.19,36.2,0.0,0.0,0.0,-544555.0,0.95,0.95
2025-06-17 13:00:00+00:00,27.62,25.99,50.0,0.0,0.0,-545936.0,0.95,0.95
2025-06-17 14:00:00+00:00,29.14,35.85,0.0,0.0,0.0,-545936.0,0.95,0.95
2025-06-17 15:00:00+00:00,38.32,39.48,0.0,0.0,0.0,-545936.0,0.95,0.95
2025-06-17 16:00:00+00:00,37.07,40.76,0.0,0.0,0.0,-545936.0,0.95,0.95
2025-06-17 17:00:00+00:00,40.04,40.16,0.0,0.0,0.0,-545936.0,0.95,0.95
2025-06-17 18:00:00+00:00,40.48,42.31,0.0,45.0,0.0,-544114.4,0.95,0.95
2025-06-17 19:00:00+00:00,42.78,45.38,0.0,45.0,0.0,-542189.3,0.95,0.95
2025-06-17 20:00:00+00:00,47.77,51.32,0.0,45.0,-0.0,-540039.65,0.95,0.95
2025-06-17 21:00:00+00:00,45.43,48.57,0.0,45.0,0.0,-537995.3,0.95,0.95
2025-06-17 22:00:00+00:00,44.59,47.27,0.0,45.0,38.0,-535988.75,0.95,0.95
2025-06-17 23:00:00+00:00,15.24,14.95,50.0,0.0,50.0,-536750.75,0.95,0.95
2025-06-18 00:00:00+00:00,35.99,35.06,0.0,0.0,0.0,-536750.75,0.95,0.95
2025-06-18 01:00:00+00:00,29.36,30.69,0.0,0.0,0.0,-536750.75,0.95,0.95
2025-06-18 02:00:00+00:00,31.85,34.68,0.0,0.0,0.0,-536750.75,0.95,0.95
2025-06-18 03:00:00+00:00,33.67,33.61,0.0,0.0,0.0,-536750.75,0.95,0.95
2025-06-18 04:00:00+00:00,30.16,33.32,0.0,0.0,0.0,-536750.75,0.95,0.95
2025-06-18 05:00:00+00:00,26.25,30.38,0.0,0.0,0.0,-536750.75,0.95,0.95
2025-06-18 06:00:00+00:00,25.15,23.36,50.0,0.0,0.0,-538008.25,0.95,0.95
2025-06-18 07:00:00+00:00,22.49,20.9,50.0,0.0,0.0,-539132.75,0.95,0.95
2025-06-18 08:00:00+00:00,24.38,24.53,50.0,0.0,0.0,-540351.75,0.95,0.95
2025-06-18 09:00:00+00:00,26.13,27.4,50.0,0.0,0.0,-541658.25,0.95,0.95
2025-06-18 10:00:00+00:00,21.17,20.36,50.0,0.0,0.0,-542716.75,0.95,0.95
2025-06-18 11:00:00+00:00,27.55,31.43,0.0,0.0,0.0,-542716.75,0.95,0.95
2025-06-18 12:00:00+00:00,31.2,32.76,0.0,0.0,0.0,-542716.75,0.95,0.95
2025-06-18 13:00:00+00:00,30.24,30.84,0.0,0.0,0.0,-542716.75,0.95,0.95
2025-06-18 14:00:00+00:00,35.62,32.53,0.0,0.0,0.0,-542716.75,0.95,0.95
2025-06-18 15:00:00+00:00,43.5,40.71,0.0,0.0,0.0,-542716.75,0.95,0.95
2025-06-18 16:00:00+00:00,38.61,39.81,0.0,0.0,0.0,-542716.75,0.95,0.95
2025-06-18 17:00:00+00:00,41.92,37.09,0.0,0.0,-0.0,-542716.75,0.95,0.95
2025-06-18 18:00:00+00:00,40.69,43.72,0.0,45.0,0.0,-540885.7,0.95,0.95
2025-06-18 19:00:00+00:00,43.98,44.08,0.0,45.0,0.0,-538906.6,0.95,0.95
2025-06-18 20:00:00+00:00,45.02,53.63,0.0,45.0,0.0,-536880.7,0.95,0.95
2025-06-18 21:00:00+00:00,44.02,50.29,0.0,45.0,0.0,-534899.8,0.95,0.95
2025-06-18 22:00:00+00:00,39.98,40.03,0.0,0.0,0.0,-534899.8,0.95,0.95
2025-06-18 23:00:00+00:00,41.46,41.69,0.0,0.0,50.0,-534899.8,0.95,0.95
2025-06-19 00:00:00+00:00,42.63,45.62,0.0,45.0,0.0,-532981.45,0.95,0.95
2025-06-19 01:00:00+00:00,37.68,42.44,0.0,45.0,0.0,-531285.85,0.95,0.95
2025-06-19 02:00:00+00:00,36.38,32.78,0.0,0.0,0.0,-531285.85,0.95,0.95
2025-06-19 03:00:00+00:00,30.79,26.82,50.0,0.0,0.0,-532825.35,0.95,0.95
2025-06-19 04:00:00+00:00,30.85,29.79,0.0,0.0,0.0,-532825.35,0.95,0.95
2025-06-19 05:00:00+00:00,27.6,29.56,0.0,0.0,0.0,-532825.35,0.95,0.95
2025-06-19 06:00:00+00:00,22.93,24.67,50.0,0.0,0.0,-533971.85,0.95,0.95
2025-06-19 07:00:00+00:00,25.11,28.28,0.0,0.0,0.0,-533971.85,0.95,0.95
2025-06-19 08:00:00+00:00,21.49,18.99,50.0,0.0,-42.11,-535046.35,0.95,0.95
2025-06-19 09:00:00+00:00,22.73,17.44,50.0,0.0,0.0,-536182.85,0.95,0.95
2025-06-19 10:00:00+00:00,25.79,28.44,0.0,0.0,0.0,-536182.85,0.95,0.95
2025-06-19 11:00:00+00:00,27.64,26.07,50.0,0.0,0.0,-537564.85,0.95,0.95
2025-06-19 12:00:00+00:00,26.0,21.45,50.0,0.0,0.0,-538864.85,0.95,0.95
2025-06-19 13:00:00+00:00,34.02,34.88,0.0,0.0,0.0,-538864.85,0.95,0.95
2025-06-19 14:00:00+00:00,35.4,37.88,0.0,0.0,0.0,-538864.85,0.95,0.95
2025-06-19 15:00:00+00:00,34.8,34.99,0.0,0.0,0.0,-538864.85,0.95,0.95
2025-06-19 16:00:00+00:00,35.13,34.49,0.0,0.0,0.0,-538864.85,0.95,0.95
2025-06-19 17:00:00+00:00,40.68,40.78,0.0,0.0,0.0,-538864.85,0.95,0.95
2025-06-19 18:00:00+00:00,41.52,41.09,0.0,0.0,0.0,-538864.85,0.95,0.95
2025-06-19 19:00:00+00:00,43.91,41.04,0.0,0.0,0.0,-538864.85,0.95,0.95
2025-06-19 20:00:00+00:00,43.06,41.77,0.0,45.0,38.0,-536927.15,0.95,0.95
2025-06-19 21:00:00+00:00,38.61,40.41,0.0,0.0,0.0,-536927.15,0.95,0.95
2025-06-19 22:00:00+00:00,41.66,42.96,0.0,45.0,0.0,-535052.45,0.95,0.95
2025-06-19 23:00:00+00:00,40.28,41.2,0.0,0.0,50.0,-535052.45,0.95,0.95
2025-06-20 00:00:00+00:00,40.66,38.67,0.0,0.0,0.0,-535052.45,0.95,0.95
2025-06-20 01:00:00+00:00,34.92,34.97,0.0,0.0,0.0,-535052.45,0.95,0.95
2025-06-20 02:00:00+00:00,38.27,33.33,0.0,0.0,0.0,-535052.45,0.95,0.95
2025-06-20 03:00:00+00:00,26.71,27.66,0.0,0.0,0.0,-535052.45,0.95,0.95
2025-06-20 04:00:00+00:00,32.35,36.42,0.0,0.0,0.0,-535052.45,0.95,0.95
2025-06-20 05:00:00+00:00,26.44,23.25,50.0,0.0,0.0,-536374.45,0.95,0.95
2025-06-20 06:00:00+00:00,27.56,26.6,50.0,0.0,0.0,-537752.45,0.95,0.95
2025-06-20 07:00:00+00:00,24.61,25.93,50.0,0.0,-42.11,-538982.95,0.95,0.95
2025-06-20 08:00:00+00:00,26.92,30.55,0.0,0.0,0.0,-538982.95,0.95,0.95
2025-06-20 09:00:00+00:00,23.45,22.83,50.0,0.0,0.0,-540155.45,0.95,0.95
2025-06-20 10:00:00+00:00,22.67,21.44,50.0,0.0,0.0,-541288.95,0.95,0.95
2025-06-20 11:00:00+00:00,30.55,26.13,50.0,0.0,0.0,-542816.45,0.95,0.95
2025-06-20 12:00:00+00:00,28.79,29.55,0.0,0.0,0.0,-542816.45,0.95,0.95
2025-06-20 13:00:00+00:00,32.04,37.65,0.0,0.0,0.0,-542816.45,0.95,0.95
2025-06-20 14:00:00+00:00,37.16,38.35,0.0,0.0,0.0,-542816.45,0.95,0.95
2025-06-20 15:00:00+00:00,34.08,34.52,0.0,0.0,0.0,-542816.45,0.95,0.95
2025-06-20 16:00:00+00:00,40.56,41.87,0.0,45.0,0.0,-540991.25,0.95,0.95
2025-06-20 17:00:00+00:00,39.67,40.14,0.0,0.0,0.0,-540991.25,0.95,0.95
2025-06-20 18:00:00+00:00,24.46,22.93,50.0,0.0,0.0,-542214.25,0.95,0.95
2025-06-20 19:00:00+00:00,43.91,46.47,0.0,45.0,-0.0,-540238.3,0.95,0.95
2025-06-20 20:00:00+00:00,40.32,41.38,0.0,0.0,38.0,-540238.3,0.95,0.95
2025-06-20 21:00:00+00:00,41.79,42.33,0.0,45.0,0.0,-538357.75,0.95,0.95
2025-06-20 22:00:00+00:00,46.11,44.17,0.0,45.0,0.0,-536282.8,0.95,0.95
2025-06-20 23:00:00+00:00,43.36,47.12,0.0,45.0,50.0,-534331.6,0.95,0.95
2025-06-21 00:00:00+00:00,87.91,90.07,0.0,45.0,38.0,-530375.65,0.95,0.95
2025-06-21 01:00:00+00:00,33.37,32.49,0.0,0.0,0.0,-530375.65,0.95,0.95
2025-06-21 02:00:00+00:00,128.78,131.78,0.0,45.0,0.0,-524580.55,0.95,0.95
2025-06-21 03:00:00+00:00,30.98,30.24,0.0,0.0,0.0,-524580.55,0.95,0.95
2025-06-21 04:00:00+00:00,24.68,23.22,50.0,0.0,0.0,-525814.55,0.95,0.95
2025-06-21 05:00:00+00:00,23.68,22.28,50.0,0.0,0.0,-526998.55,0.95,0.95
2025-06-21 06:00:00+00:00,24.38,20.45,50.0,0.0,0.0,-528217.55,0.95,0.95
2025-06-21 07:00:00+00:00,18.57,20.25,50.0,0.0,0.0,-529146.05,0.95,0.95
2025-06-21 08:00:00+00:00,24.07,19.99,50.0,0.0,0.0,-530349.55,0.95,0.95
2025-06-21 09:00:00+00:00,16.69,14.12,50.0,0.0,0.0,-531184.05,0.95,0.95
2025-06-21 10:00:00+00:00,25.59,20.9,50.0,0.0,0.0,-532463.55,0.95,0.95
2025-06-21 11:00:00+00:00,22.17,22.45,50.0,0.0,0.0,-533572.05,0.95,0.95
2025-06-21 12:00:00+00:00,24.57,24.69,50.0,0.0,0.0,-534800.55,0.95,0.95
2025-06-21 13:00:00+00:00,22.86,22.54,50.0,0.0,0.0,-535943.55,0.95,0.95
2025-06-21 14:00:00+00:00,29.04,26.93,50.0,0.0,-42.11,-537395.55,0.95,0.95
2025-06-21 15:00:00+00:00,30.17,27.74,0.0,0.0,0.0,-537395.55,0.95,0.95
2025-06-21 16:00:00+00:00,33.66,35.32,0.0,0.0,0.0,-537395.55,0.95,0.95
2025-06-21 17:00:00+00:00,36.9,36.02,0.0,0.0,0.0,-537395.55,0.95,0.95
2025-06-21 18:00:00+00:00,41.23,42.52,0.0,45.0,0.0,-535540.2,0.95,0.95
2025-06-21 19:00:00+00:00,119.04,117.33,0.0,45.0,0.0,-530183.4,0.95,0.95
2025-06-21 20:00:00+00:00,40.95,41.9,0.0,45.0,0.0,-528340.65,0.95,0.95
2025-06-21 21:00:00+00:00,37.1,40.86,0.0,0.0,0.0,-528340.65,0.95,0.95
2025-06-21 22:00:00+00:00,36.63,38.6,0.0,0.0,0.0,-528340.65,0.95,0.95
2025-06-21 23:00:00+00:00,41.74,41.21,0.0,0.0,50.0,-528340.65,0.95,0.95
2025-06-22 00:00:00+00:00,33.44,34.58,0.0,0.0,0.0,-528340.65,0.95,0.95
2025-06-22 01:00:00+00:00,37.01,36.91,0.0,0.0,0.0,-528340.65,0.95,0.95
2025-06-22 02:00:00+00:00,29.67,30.19,0.0,0.0,0.0,-528340.65,0.95,0.95
2025-06-22 03:00:00+00:00,27.7,27.39,50.0,0.0,0.0,-529725.65,0.95,0.95
2025-06-22 04:00:00+00:00,27.95,28.04,0.0,0.0,0.0,-529725.65,0.95,0.95
2025-06-22 05:00:00+00:00,26.39,27.42,50.0,0.0,0.0,-531045.15,0.95,0.95
2025-06-22 06:00:00+00:00,21.34,19.36,50.0,0.0,0.0,-532112.15,0.95,0.95
2025-06-22 07:00:00+00:00,19.65,17.61,50.0,0.0,-42.11,-533094.65,0.95,0.95
2025-06-22 08:00:00+00:00,20.14,17.17,50.0,0.0,0.0,-534101.65,0.95,0.95
2025-06-22 09:00:00+00:00,21.46,17.96,50.0,0.0,0.0,-535174.65,0.95,0.95
2025-06-22 10:00:00+00:00,23.85,21.31,50.0,0.0,0.0,-536367.15,0.95,0.95
2025-06-22 11:00:00+00:00,23.22,24.12,50.0,0.0,0.0,-537528.15,0.95,0.95
2025-06-22 12:00:00+00:00,26.83,25.1,50.0,0.0,0.0,-538869.65,0.95,0.95
2025-06-22 13:00:00+00:00,31.79,33.57,0.0,0.0,0.0,-538869.65,0.95,0.95
2025-06-22 14:00:00+00:00,31.23,31.82,0.0,0.0,0.0,-538869.65,0.95,0.95
2025-06-22 15:00:00+00:00,33.65,29.23,0.0,0.0,0.0,-538869.65,0.95,0.95
2025-06-22 16:00:00+00:00,31.48,33.62,0.0,0.0,0.0,-538869.65,0.95,0.95
2025-06-22 17:00:00+00:00,30.77,33.3,0.0,0.0,0.0,-538869.65,0.95,0.95
2025-06-22 18:00:00+00:00,39.91,37.93,0.0,0.0,0.0,-538869.65,0.95,0.95
2025-06-22 19:00:00+00:00,39.7,41.25,0.0,0.0,38.0,-538869.65,0.95,0.95
2025-06-22 20:00:00+00:00,38.99,37.35,0.0,0.0,0.0,-538869.65,0.95,0.95
2025-06-22 21:00:00+00:00,103.5,104.24,0.0,45.0,0.0,-534212.15,0.95,0.95
2025-06-22 22:00:00+00:00,38.79,36.13,0.0,0.0,0.0,-534212.15,0.95,0.95
2025-06-22 23:00:00+00:00,40.17,36.19,0.0,0.0,50.0,-534212.15,0.95,0.95
2025-06-23 00:00:00+00:00,39.6,39.14,0.0,0.0,0.0,-534212.15,0.95,0.95
2025-06-23 01:00:00+00:00,35.1,35.29,0.0,0.0,0.0,-534212.15,0.95,0.95
2025-06-23 02:00:00+00:00,36.86,36.37,0.0,0.0,0.0,-534212.15,0.95,0.95
2025-06-23 03:00:00+00:00,31.25,28.79,0.0,0.0,0.0,-534212.15,0.95,0.95
2025-06-23 04:00:00+00:00,30.7,30.2,0.0,0.0,0.0,-534212.15,0.95,0.95
2025-06-23 05:00:00+00:00,26.12,27.29,50.0,0.0,0.0,-535518.15,0.95,0.95
2025-06-23 06:00:00+00:00,24.1,24.49,50.0,0.0,0.0,-536723.15,0.95,0.95
2025-06-23 07:00:00+00:00,24.93,25.89,50.0,0.0,0.0,-537969.65,0.95,0.95
2025-06-23 08:00:00+00:00,24.41,23.23,50.0,0.0,0.0,-539190.15,0.95,0.95
2025-06-23 09:00:00+00:00,25.92,29.35,0.0,0.0,-42.11,-539190.15,0.95,0.95
2025-06-23 10:00:00+00:00,25.05,22.61,50.0,0.0,0.0,-540442.65,0.95,0.95
2025-06-23 11:00:00+00:00,22.72,24.44,50.0,0.0,0.0,-541578.65,0.95,0.95
2025-06-23 12:00:00+00:00,28.3,31.75,0.0,0.0,0.0,-541578.65,0.95,0.95
2025-06-23 13:00:00+00:00,103.12,104.82,0.0,45.0,0.0,-536938.25,0.95,0.95
2025-06-23 14:00:00+00:00,33.64,33.63,0.0,0.0,0.0,-536938.25,0.95,0.95
2025-06-23 15:00:00+00:00,36.35,35.53,0.0,0.0,0.0,-536938.25,0.95,0.95
2025-06-23 16:00:00+00:00,41.85,44.94,0.0,45.0,0.0,-535055.0,0.95,0.95
2025-06-23 17:00:00+00:00,39.67,36.61,0.0,0.0,0.0,-535055.0,0.95,0.95
2025-06-23 18:00:00+00:00,39.18,37.25,0.0,0.0,0.0,-535055.0,0.95,0.95
2025-06-23 19:00:00+00:00,43.64,43.15,0.0,45.0,38.0,-533091.2,0.95,0.95
2025-06-23 20:00:00+00:00,43.17,46.76,0.0,45.0,0.0,-531148.55,0.95,0.95
2025-06-23 21:00:00+00:00,41.63,43.08,0.0,45.0,0.0,-529275.2,0.95,0.95
2025-06-23 22:00:00+00:00,42.6,40.68,0.0,0.0,0.0,-529275.2,0.95,0.95
2025-06-23 23:00:00+00:00,138.52,138.24,0.0,45.0,50.0,-523041.8,0.95,0.95
2025-06-24 00:00:00+00:00,39.46,38.42,0.0,0.0,0.0,-523041.8,0.95,0.95
2025-06-24 01:00:00+00:00,37.84,36.57,0.0,0.0,0.0,-523041.8,0.95,0.95
